race_id,driver_id,team_id,session_type,lap_time,lap_count,position
34,108,2,practice3,+2.064s,13,15
34,103,31,practice3,+2.173s,11,16
34,88,16,practice3,+2.436s,13,17
34,110,11,practice3,+3.652s,14,18
34,56,11,practice3,+4.144s,14,19
34,109,14,practice3,+6.475s,14,20
35,60,1,practice3,1:20.294,14,1
35,94,14,practice3,+0.032s,11,2
35,83,22,practice3,+0.109s,23,3
35,106,1,practice3,+0.109s,14,4
35,79,13,practice3,+0.270s,11,5
35,57,22,practice3,+0.301s,21,6
35,70,13,practice3,+0.458s,13,7
35,109,14,practice3,+0.533s,17,8
35,102,30,practice3,+0.587s,15,9
35,88,16,practice3,+0.651s,20,10
35,93,2,practice3,+0.655s,21,11
35,75,31,practice3,+0.709s,15,12
35,104,16,practice3,+0.779s,22,13
35,108,2,practice3,+0.998s,21,14
35,6,30,practice3,+1.031s,19,15
35,87,28,practice3,+1.042s,16,16
35,67,28,practice3,+1.327s,16,17
35,103,31,practice3,+1.345s,17,18
35,110,11,practice3,+2.080s,22,19
35,56,11,practice3,+2.464s,21,20
36,106,1,practice3,1:38.192,15,1
36,57,22,practice3,+0.207s,15,2
36,60,1,practice3,+0.619s,13,3
36,83,22,practice3,+0.693s,16,4
36,109,14,practice3,+1.066s,14,5
36,94,14,practice3,+1.174s,9,6
36,93,2,practice3,+1.315s,14,7
36,108,2,practice3,+1.517s,13,8
36,70,13,practice3,+1.926s,15,9
36,79,13,practice3,+1.961s,12,10
36,103,31,practice3,+2.017s,11,11
36,104,16,practice3,+2.147s,15,12
36,6,30,practice3,+2.761s,16,13
36,75,31,practice3,+2.793s,4,14
36,110,11,practice3,+2.964s,13,15
36,102,30,practice3,+2.977s,14,16
36,87,28,practice3,+3.302s,12,17
36,67,28,practice3,+3.350s,12,18
36,56,11,practice3,+3.762s,13,19
36,88,16,practice3,,3,20
37,106,1,practice3,1:32.733,14,1
37,60,1,practice3,+0.316s,15,2
37,57,22,practice3,+0.396s,19,3
37,83,22,practice3,+0.621s,18,4
37,94,14,practice3,+1.494s,12,5
37,67,28,practice3,+1.575s,17,6
37,109,14,practice3,+1.638s,21,7
37,70,13,practice3,+1.688s,13,8
37,108,2,practice3,+1.794s,15,9
37,87,28,practice3,+1.813s,15,10
37,104,16,practice3,+1.831s,16,11
37,79,13,practice3,+1.853s,14,12
37,93,2,practice3,+1.874s,18,13
37,102,30,practice3,+2.033s,15,14
37,75,31,practice3,+2.127s,7,15
37,103,31,practice3,+2.165s,16,16
37,6,30,practice3,+2.981s,19,17
37,110,11,practice3,+3.278s,18,18
37,88,16,practice3,+3.348s,4,19
37,56,11,practice3,+4.209s,19,20
38,130,16,practice1,+3.287s,30,17
38,83,22,practice2,1:27.785,33,1
38,57,22,practice2,+0.100s,34,2
38,94,14,practice2,+0.281s,24,3
38,106,1,practice2,+0.356s,28,4
38,60,1,practice2,+0.591s,37,5
38,109,14,practice2,+0.617s,34,6
38,93,2,practice2,+1.266s,29,7
38,75,31,practice2,+1.514s,28,8
38,104,16,practice2,+1.569s,34,9
38,108,2,practice2,+1.573s,35,10
38,6,30,practice2,+1.692s,29,11
38,88,16,practice2,+1.727s,35,12
38,67,28,practice2,+1.768s,28,13
38,103,31,practice2,+1.812s,27,14
38,102,30,practice2,+1.866s,33,15
38,87,28,practice2,+1.964s,31,16
38,79,13,practice2,+2.074s,30,17
38,70,13,practice2,+2.549s,29,18
38,56,11,practice2,+3.131s,35,19
38,110,11,practice2,+3.286s,36,20
39,111,11,practice1,+4.239s,30,20
39,79,13,practice2,+1.773s,34,13
39,106,1,practice3,1:16.145,14,1
39,60,1,practice3,+0.027s,11,2
39,83,22,practice3,+0.114s,18,3
39,57,22,practice3,+0.236s,16,4
39,93,2,practice3,+0.493s,14,5
39,94,14,practice3,+0.758s,12,6
39,104,16,practice3,+0.945s,10,7
39,109,14,practice3,+0.949s,19,8
39,108,2,practice3,+1.001s,11,9
39,75,31,practice3,+1.062s,10,10
39,88,16,practice3,+1.384s,14,11
39,6,30,practice3,+1.595s,19,12
39,103,31,practice3,+1.721s,8,13
39,102,30,practice3,+1.736s,8,14
39,87,28,practice3,+1.987s,12,15
39,67,28,practice3,+2.382s,14,16
39,110,11,practice3,+4.820s,13,17
39,56,11,practice3,+5.857s,13,18
39,70,13,practice3,,1,19
40,111,11,practice1,+7.055s,7,20
40,94,14,practice3,1:33.305,13,1
40,60,1,practice3,+0.218s,17,2
40,108,2,practice3,+0.513s,14,3
40,83,22,practice3,+0.599s,17,4
40,57,22,practice3,+0.618s,16,5
40,109,14,practice3,+0.678s,14,6
40,93,2,practice3,+1.103s,15,7
40,6,30,practice3,+1.208s,18,8
40,104,16,practice3,+1.212s,14,9
40,79,13,practice3,+1.469s,11,10
40,70,13,practice3,+1.479s,11,11
40,103,31,practice3,+1.487s,14,12
40,67,28,practice3,+1.544s,17,13
40,88,16,practice3,+1.824s,16,14
40,87,28,practice3,+2.000s,14,15
40,102,30,practice3,+2.651s,15,16
40,110,11,practice3,+2.951s,15,17
40,56,11,practice3,+3.323s,17,18
40,75,31,practice3,+5.121s,22,19
40,106,1,practice3,,1,20
41,111,11,practice1,+3.868s,16,16
41,57,22,practice3,1:08.320,17,1
41,94,14,practice3,+0.026s,18,2
41,106,1,practice3,+0.291s,20,3
41,60,1,practice3,+0.344s,22,4
41,109,14,practice3,+0.816s,17,5
41,83,22,practice3,+0.881s,20,6
41,88,16,practice3,+1.095s,22,7
41,102,30,practice3,+1.142s,20,8
41,108,2,practice3,+1.265s,18,9
41,93,2,practice3,+1.268s,21,10
41,6,30,practice3,+1.299s,21,11
41,104,16,practice3,+1.305s,19,12
41,70,13,practice3,+1.330s,17,13
41,87,28,practice3,+1.393s,18,14
41,79,13,practice3,+1.441s,17,15
41,67,28,practice3,+1.478s,20,16
41,75,31,practice3,+1.675s,19,17
41,103,31,practice3,+1.992s,16,18
41,110,11,practice3,+2.523s,19,19
41,56,11,practice3,+2.885s,23,20
42,94,14,practice3,1:36.566,15,1
42,57,22,practice3,+0.074s,18,2
42,83,22,practice3,+0.089s,17,3
42,109,14,practice3,+0.361s,18,4
42,60,1,practice3,+0.409s,15,5
42,106,1,practice3,+0.444s,16,6
42,75,31,practice3,+0.950s,16,7
42,79,13,practice3,+1.049s,14,8
42,93,2,practice3,+1.125s,22,9
42,104,16,practice3,+1.170s,17,10
42,67,28,practice3,+1.202s,12,11
42,88,16,practice3,+1.397s,18,12
42,108,2,practice3,+1.534s,18,13
42,87,28,practice3,+1.632s,12,14
42,103,31,practice3,+1.896s,16,15
42,6,30,practice3,+1.948s,21,16
42,70,13,practice3,+2.014s,14,17
42,102,30,practice3,+2.216s,18,18
42,110,11,practice3,+2.640s,16,19
42,56,11,practice3,+3.293s,17,20
43,57,22,practice3,1:04.130,21,1
43,83,22,practice3,+0.147s,22,2
43,94,14,practice3,+0.283s,20,3
43,75,31,practice3,+0.475s,19,4
43,106,1,practice3,+0.573s,19,5
43,109,14,practice3,+0.595s,22,6
43,60,1,practice3,+0.721s,20,7
43,103,31,practice3,+0.788s,18,8
43,104,32,practice3,+0.819s,19,9
43,108,2,practice3,+0.820s,22,10
43,101,13,practice3,+0.907s,11,11
43,79,13,practice3,+0.958s,13,12
43,93,2,practice3,+1.047s,24,13
43,88,32,practice3,+1.160s,24,14
43,67,28,practice3,+1.233s,18,15
43,110,11,practice3,+1.435s,21,16
43,87,28,practice3,+1.518s,18,17
43,102,30,practice3,+1.524s,16,18
43,6,30,practice3,+1.643s,19,19
43,111,11,practice3,+2.919s,6,20
44,112,11,practice1,+1.901s,35,17
44,56,30,practice1,+1.930s,31,18
44,94,14,practice2,1:03.660,27,1
44,83,22,practice2,+0.043s,36,2
44,75,31,practice2,+0.217s,43,3
44,103,31,practice2,+0.581s,43,4
44,93,2,practice2,+0.673s,45,5
44,57,22,practice2,+0.688s,27,6
44,109,14,practice2,+0.777s,29,7
44,108,2,practice2,+0.881s,31,8
44,106,1,practice2,+1.046s,35,9
44,101,13,practice2,+1.086s,32,10
44,104,32,practice2,+1.097s,37,11
44,88,32,practice2,+1.390s,34,12
44,6,30,practice2,+1.492s,23,13
44,102,30,practice2,+1.705s,36,14
44,110,11,practice2,+1.928s,34,15
44,60,1,practice2,+1.953s,40,16
44,111,11,practice2,+1.995s,49,17
44,87,28,practice2,+2.130s,36,18
44,67,28,practice2,+2.436s,38,19
44,79,13,practice2,,2,20
45,56,30,practice1,+3.147s,26,19
45,83,22,practice3,1:15.437,18,1
45,57,22,practice3,+0.042s,20,2
45,75,31,practice3,+0.161s,16,3
45,106,1,practice3,+0.344s,19,4
45,103,31,practice3,+0.596s,15,5
45,94,14,practice3,+0.647s,18,6
45,108,2,practice3,+0.756s,18,7
45,60,1,practice3,+0.914s,18,8
45,104,32,practice3,+1.016s,20,9
45,79,13,practice3,+1.071s,14,10
45,93,2,practice3,+1.108s,21,11
45,109,14,practice3,+1.145s,19,12
45,101,13,practice3,+1.269s,20,13
45,110,11,practice3,+1.410s,23,14
45,67,28,practice3,+1.429s,15,15
45,87,28,practice3,+1.649s,14,16
45,88,32,practice3,+1.855s,15,17
45,102,30,practice3,+2.059s,20,18
45,6,30,practice3,+2.090s,25,19
45,111,11,practice3,+2.213s,17,20
46,83,22,practice3,1:25.873,19,1
46,57,22,practice3,+0.138s,22,2
46,94,14,practice3,+0.300s,15,3
46,103,31,practice3,+0.703s,14,4
46,93,2,practice3,+0.791s,22,5
46,106,1,practice3,+0.898s,19,6
46,108,2,practice3,+0.925s,23,7
46,79,13,practice3,+0.968s,15,8
46,70,31,practice3,+0.999s,15,9
46,104,32,practice3,+1.173s,20,10
46,88,32,practice3,+1.203s,18,11
46,101,13,practice3,+1.285s,16,12
46,109,14,practice3,+1.305s,10,13
46,60,1,practice3,+1.378s,21,14
46,67,28,practice3,+1.664s,18,15
46,110,11,practice3,+1.865s,17,16
46,102,30,practice3,+1.952s,16,17
46,87,28,practice3,+1.987s,15,18
46,6,30,practice3,+2.103s,20,19
46,111,11,practice3,+2.239s,16,20
47,56,30,practice1,+2.794s,22,19
47,57,22,practice3,1:26.621,15,1
47,83,22,practice3,+0.163s,16,2
47,108,2,practice3,+0.581s,20,3
47,70,31,practice3,+0.635s,16,4
47,103,31,practice3,+0.642s,15,5
47,106,1,practice3,+0.707s,18,6
47,94,14,practice3,+0.834s,12,7
47,109,14,practice3,+0.853s,15,8
47,101,13,practice3,+0.875s,15,9
47,93,2,practice3,+1.006s,22,10
47,104,32,practice3,+1.038s,15,11
47,88,32,practice3,+1.133s,18,12
47,60,1,practice3,+1.190s,20,13
47,79,13,practice3,+1.194s,12,14
47,67,28,practice3,+1.455s,15,15
47,111,11,practice3,+1.504s,14,16
47,110,11,practice3,+1.728s,17,17
47,102,30,practice3,+1.847s,13,18
47,6,30,practice3,+1.917s,12,19
47,87,28,practice3,+2.142s,16,20
48,131,11,practice1,+3.879s,25,20
48,57,22,practice3,1:17.222,12,1
48,83,22,practice3,+0.151s,13,2
48,94,14,practice3,+0.515s,10,3
48,93,2,practice3,+0.824s,18,4
48,75,31,practice3,+0.874s,16,5
48,106,1,practice3,+0.971s,15,6
48,104,32,practice3,+0.989s,13,7
48,103,31,practice3,+1.087s,16,8
48,109,14,practice3,+1.149s,13,9
48,79,13,practice3,+1.162s,12,10
48,101,13,practice3,+1.380s,18,11
48,60,1,practice3,+1.485s,15,12
48,67,28,practice3,+1.488s,14,13
48,6,30,practice3,+1.499s,11,14
48,108,2,practice3,+1.581s,23,15
48,88,32,practice3,+1.630s,15,16
48,87,28,practice3,+1.718s,15,17
48,102,30,practice3,+1.953s,13,18
48,110,11,practice3,+2.075s,16,19
48,111,11,practice3,+2.542s,16,20
49,57,22,practice3,1:43.255,9,1
49,101,13,practice3,+0.230s,9,2
49,108,2,practice3,+0.386s,12,3
49,109,14,practice3,+0.476s,13,4
49,83,22,practice3,+0.558s,9,5
49,94,14,practice3,+0.641s,10,6
49,79,13,practice3,+0.718s,8,7
49,103,31,practice3,+0.733s,12,8
49,93,2,practice3,+0.751s,13,9
49,75,31,practice3,+0.925s,12,10
49,104,32,practice3,+1.253s,14,11
49,88,32,practice3,+1.288s,14,12
49,111,11,practice3,+1.516s,11,13
49,87,28,practice3,+1.586s,10,14
49,67,28,practice3,+1.589s,16,15
49,6,30,practice3,+1.677s,11,16
49,106,1,practice3,+1.892s,12,17
49,110,11,practice3,+1.902s,11,18
49,102,30,practice3,+1.935s,13,19
49,60,1,practice3,+2.165s,12,20
50,131,11,practice1,+2.123s,25,18
50,83,22,practice3,1:20.089,14,1
50,93,2,practice3,+0.229s,14,2
50,108,2,practice3,+0.323s,15,3
50,79,13,practice3,+0.330s,9,4
50,57,22,practice3,+0.350s,11,5
50,94,14,practice3,+0.367s,15,6
50,109,14,practice3,+0.474s,15,7
50,101,13,practice3,+0.604s,13,8
50,103,31,practice3,+0.715s,14,9
50,75,31,practice3,+0.808s,13,10
50,106,1,practice3,+0.828s,11,11
50,104,32,practice3,+0.847s,14,12
50,88,32,practice3,+0.864s,13,13
50,67,28,practice3,+1.116s,14,14
50,60,1,practice3,+1.174s,13,15
50,87,28,practice3,+1.347s,15,16
50,6,30,practice3,+1.370s,15,17
50,110,11,practice3,+1.588s,16,18
50,111,11,practice3,+1.675s,15,19
50,102,30,practice3,+2.001s,15,20
51,83,22,practice3,1:16.530,17,1
51,94,14,practice3,+0.017s,10,2
51,57,22,practice3,+0.083s,14,3
51,103,31,practice3,+0.582s,10,4
51,104,32,practice3,+0.696s,14,5
51,75,31,practice3,+0.811s,14,6
51,106,1,practice3,+0.958s,15,7
51,109,14,practice3,+1.008s,11,8
51,88,32,practice3,+1.097s,17,9
51,67,28,practice3,+1.105s,19,10
51,101,13,practice3,+1.216s,13,11
51,93,2,practice3,+1.238s,19,12
51,102,30,practice3,+1.282s,15,13
51,6,30,practice3,+1.313s,17,14
51,87,28,practice3,+1.509s,17,15
51,111,11,practice3,+1.542s,16,16
51,79,13,practice3,+1.612s,12,17
51,60,1,practice3,+1.656s,15,18
51,108,2,practice3,+2.296s,19,19
51,110,11,practice3,,1,20
52,57,22,practice3,1:33.279,16,1
52,83,22,practice3,+0.776s,19,2
52,93,2,practice3,+0.817s,17,3
52,101,13,practice3,+0.960s,13,4
52,75,31,practice3,+0.973s,14,5
52,94,14,practice3,+1.027s,11,6
52,60,1,practice3,+1.315s,14,7
52,103,31,practice3,+1.453s,13,8
52,88,32,practice3,+1.489s,14,9
52,79,13,practice3,+1.508s,12,10
52,104,32,practice3,+1.513s,12,11
52,106,1,practice3,+1.527s,14,12
52,110,11,practice3,+1.700s,16,13
52,67,28,practice3,+1.978s,14,14
52,111,11,practice3,+2.013s,14,15
52,87,28,practice3,+2.172s,14,16
52,102,30,practice3,+2.311s,15,17
52,6,30,practice3,+2.320s,15,18
52,109,14,practice3,+2.324s,14,19
52,108,2,practice3,+2.702s,17,20
53,83,22,practice3,1:26.225,25,1
53,57,22,practice3,+0.136s,27,2
53,106,1,practice3,+0.456s,25,3
53,94,14,practice3,+0.671s,24,4
53,60,1,practice3,+0.813s,25,5
53,108,2,practice3,+0.942s,29,6
53,75,31,practice3,+1.020s,25,7
53,79,13,practice3,+1.167s,23,8
53,109,14,practice3,+1.224s,23,9
53,104,32,practice3,+1.303s,28,10
53,101,13,practice3,+1.409s,27,11
53,88,32,practice3,+1.570s,26,12
53,93,2,practice3,+1.699s,29,13
53,6,30,practice3,+1.731s,25,14
53,67,28,practice3,+1.890s,27,15
53,87,28,practice3,+2.068s,27,16
53,110,11,practice3,+2.118s,30,17
53,102,30,practice3,+2.145s,25,18
53,111,11,practice3,+2.716s,26,19
54,83,22,practice3,1:16.654,27,1
54,57,22,practice3,+0.026s,23,2
54,94,14,practice3,+0.158s,21,3
54,104,32,practice3,+0.276s,24,4
54,109,14,practice3,+0.463s,25,5
54,106,1,practice3,+0.575s,20,6
54,93,2,practice3,+0.584s,24,7
54,75,31,practice3,+0.643s,17,8
54,108,2,practice3,+0.824s,22,9
54,101,13,practice3,+1.012s,20,10
54,60,1,practice3,+1.031s,24,11
54,88,32,practice3,+1.066s,29,12
54,6,30,practice3,+1.268s,20,13
54,79,13,practice3,+1.281s,13,14
54,110,11,practice3,+1.378s,20,15
54,103,31,practice3,+1.446s,17,16
54,102,30,practice3,+1.547s,20,17
54,87,28,practice3,+1.633s,13,18
54,111,11,practice3,+1.743s,20,19
54,67,28,practice3,+1.800s,19,20
55,57,22,practice0,1:14.726,46,1
55,94,14,practice0,+0.297s,39,2
55,83,22,practice0,+0.492s,47,3
55,104,32,practice0,+0.907s,46,4
55,106,1,practice0,+0.962s,41,5
55,79,13,practice0,+1.113s,32,6
55,101,13,practice0,+1.219s,44,7
55,88,32,practice0,+1.240s,47,8
55,109,14,practice0,+1.335s,41,9
55,103,31,practice0,+1.356s,42,10
55,75,31,practice0,+1.383s,42,11
55,60,1,practice0,+1.441s,40,12
55,67,28,practice0,+1.824s,42,13
55,93,2,practice0,+1.834s,42,14
55,102,30,practice0,+1.838s,33,15
55,108,2,practice0,+1.945s,45,16
55,6,30,practice0,+1.958s,43,17
55,110,11,practice0,+2.054s,43,18
55,87,28,practice0,+2.334s,45,19
55,111,11,practice0,+3.053s,29,20
56,94,14,practice3,1:48.485,6,1
56,106,1,practice3,+0.945s,9,2
56,109,14,practice3,+1.574s,5,3
56,101,13,practice3,+5.412s,9,4
56,108,2,practice3,+5.510s,7,5
56,60,1,practice3,+6.005s,14,6
56,75,31,practice3,+7.092s,6,7
56,83,22,practice3,+7.181s,4,8
56,87,28,practice3,+7.393s,4,9
56,103,31,practice3,+8.339s,5,10
56,79,13,practice3,+9.990s,6,11
56,93,2,practice3,+11.063s,7,12
56,102,30,practice3,+13.840s,10,13
56,104,32,practice3,+13.988s,7,14
56,67,28,practice3,+16.263s,5,15
56,6,30,practice3,+17.866s,13,16
56,88,32,practice3,+20.883s,8,17
56,110,11,practice3,,1,18
56,111,11,practice3,,1,19
56,57,22,practice3,,3,20
57,56,30,practice1,+1.699s,24,13
57,131,11,practice1,+3.768s,27,20
57,94,14,practice3,1:28.355,11,1
57,57,22,practice3,+0.263s,12,2
57,83,22,practice3,+0.366s,14,3
57,109,14,practice3,+0.663s,12,4
57,93,2,practice3,+1.100s,12,5
57,104,32,practice3,+1.117s,16,6
57,108,2,practice3,+1.212s,8,7
57,88,32,practice3,+1.230s,17,8
57,103,31,practice3,+1.305s,13,9
57,75,31,practice3,+1.317s,12,10
57,79,13,practice3,+1.329s,9,11
57,101,13,practice3,+1.336s,11,12
57,60,1,practice3,+1.504s,15,13
57,102,30,practice3,+1.615s,10,14
57,106,1,practice3,+1.828s,14,15
57,110,11,practice3,+2.204s,16,16
57,67,28,practice3,+2.297s,16,17
57,87,28,practice3,+2.404s,12,18
57,6,30,practice3,+2.468s,16,19
57,111,11,practice3,+2.562s,19,20
58,94,14,practice3,54.064,23,1
58,83,22,practice3,+0.206s,20,2
58,104,32,practice3,+0.363s,24,3
58,101,13,practice3,+0.389s,21,4
58,108,2,practice3,+0.542s,15,5
58,109,14,practice3,+0.565s,22,6
58,110,22,practice3,+0.600s,20,7
58,75,31,practice3,+0.614s,20,8
58,103,31,practice3,+0.629s,18,9
58,93,2,practice3,+0.656s,16,10
58,102,30,practice3,+0.781s,20,11
58,88,32,practice3,+0.786s,23,12
58,106,1,practice3,+0.790s,21,13
58,79,13,practice3,+0.793s,15,14
58,60,1,practice3,+0.794s,17,15
58,6,30,practice3,+1.107s,20,16
58,87,28,practice3,+1.283s,19,17
58,111,11,practice3,+1.429s,21,18
58,113,28,practice3,+1.602s,21,19
58,112,11,practice3,+1.606s,23,20
59,56,30,practice1,+2.527s,19,15
59,115,28,practice1,+3.857s,23,18
59,94,14,practice3,1:36.251,16,1
59,109,14,practice3,+0.501s,15,2
59,79,13,practice3,+0.626s,12,3
59,101,13,practice3,+0.648s,15,4
59,108,2,practice3,+0.743s,13,5
59,57,22,practice3,+0.761s,16,6
59,103,31,practice3,+0.779s,16,7
59,93,2,practice3,+0.817s,12,8
59,83,22,practice3,+0.834s,16,9
59,75,31,practice3,+0.976s,13,10
59,88,32,practice3,+1.015s,17,11
59,106,1,practice3,+1.019s,14,12
59,104,32,practice3,+1.120s,18,13
59,60,1,practice3,+1.477s,16,14
59,110,11,practice3,+1.635s,16,15
59,102,30,practice3,+1.649s,16,16
59,6,30,practice3,+2.018s,16,17
59,87,28,practice3,+2.206s,14,18
59,111,11,practice3,+2.514s,17,19
59,113,28,practice3,+2.908s,15,20
60,94,14,practice3,1:30.577,11,1
60,57,22,practice3,+0.739s,14,2
60,104,32,practice3,+1.006s,13,3
60,83,22,practice3,+1.278s,16,4
60,75,14,practice3,+1.331s,11,5
60,93,1,practice3,+1.531s,16,6
60,6,30,practice3,+1.647s,15,7
60,101,34,practice3,+1.846s,11,8
60,103,33,practice3,+1.854s,13,9
60,79,2,practice3,+1.900s,12,10
60,106,1,practice3,+1.905s,17,11
60,102,30,practice3,+1.923s,11,12
60,114,32,practice3,+2.132s,15,13
60,60,33,practice3,+2.178s,15,14
60,12,34,practice3,+2.243s,15,15
60,108,2,practice3,+2.283s,10,16
60,110,11,practice3,+2.746s,14,17
60,115,28,practice3,+2.845s,14,18
60,116,28,practice3,+3.045s,14,19
60,111,11,practice3,+3.382s,16,20
61,94,14,practice3,1:14.958,18,1
61,108,2,practice3,+0.456s,17,2
61,57,22,practice3,+0.557s,18,3
61,75,14,practice3,+0.593s,18,4
61,106,1,practice3,+0.780s,21,5
61,104,32,practice3,+0.932s,22,6
61,93,1,practice3,+0.950s,21,7
61,83,22,practice3,+0.950s,19,8
61,12,34,practice3,+1.228s,20,9
61,101,34,practice3,+1.270s,20,10
61,114,32,practice3,+1.272s,20,11
61,103,33,practice3,+1.287s,19,12
61,79,2,practice3,+1.295s,17,13
61,60,33,practice3,+1.431s,19,14
61,110,11,practice3,+1.469s,20,15
61,115,28,practice3,+1.490s,22,16
61,111,11,practice3,+1.579s,15,17
61,102,30,practice3,+1.654s,22,18
61,6,30,practice3,+1.845s,23,19
61,116,28,practice3,+2.440s,23,20
62,132,30,practice1,+2.158s,21,17
62,94,14,practice3,1:18.489,21,1
62,57,22,practice3,+0.236s,21,2
62,83,22,practice3,+0.331s,19,3
62,75,14,practice3,+0.351s,25,4
62,101,34,practice3,+0.371s,19,5
62,106,1,practice3,+0.512s,23,6
62,93,1,practice3,+0.561s,24,7
62,108,2,practice3,+0.783s,18,8
62,104,32,practice3,+0.885s,26,9
62,6,30,practice3,+0.926s,26,10
62,114,32,practice3,+0.996s,25,11
62,79,2,practice3,+1.093s,19,12
62,102,30,practice3,+1.099s,23,13
62,12,34,practice3,+1.460s,20,14
62,115,28,practice3,+1.544s,22,15
62,103,33,practice3,+1.601s,17,16
62,110,11,practice3,+1.638s,18,17
62,60,33,practice3,+1.725s,21,18
62,111,11,practice3,+2.192s,19,19
62,116,28,practice3,+2.201s,20,20
63,131,11,practice1,+2.196s,23,17
63,56,30,practice1,+3.383s,13,19
63,94,14,practice3,1:17.835,11,1
63,57,22,practice3,+0.235s,14,2
63,106,1,practice3,+0.473s,17,3
63,93,1,practice3,+0.575s,18,4
63,83,22,practice3,+0.588s,15,5
63,108,2,practice3,+0.659s,14,6
63,104,32,practice3,+0.700s,17,7
63,79,2,practice3,+0.747s,21,8
63,6,30,practice3,+0.762s,18,9
63,75,14,practice3,+0.771s,16,10
63,12,34,practice3,+0.827s,18,11
63,114,32,practice3,+0.838s,21,12
63,101,34,practice3,+0.865s,15,13
63,103,33,practice3,+1.042s,18,14
63,110,11,practice3,+1.170s,17,15
63,102,30,practice3,+1.379s,19,16
63,60,33,practice3,+1.528s,18,17
63,111,11,practice3,+1.557s,16,18
63,115,28,practice3,+2.164s,17,19
63,116,28,practice3,+2.402s,15,20
64,94,14,practice3,1:11.294,19,1
64,93,1,practice3,+0.047s,28,2
64,106,1,practice3,+0.258s,27,3
64,83,22,practice3,+0.471s,21,4
64,75,14,practice3,+0.523s,18,5
64,108,2,practice3,+0.694s,20,6
64,57,22,practice3,+0.726s,20,7
64,6,30,practice3,+1.004s,25,8
64,104,32,practice3,+1.063s,28,9
64,60,33,practice3,+1.243s,24,10
64,102,30,practice3,+1.245s,21,11
64,103,33,practice3,+1.406s,22,12
64,79,2,practice3,+1.665s,25,13
64,115,28,practice3,+1.845s,21,14
64,12,34,practice3,+2.035s,19,15
64,116,28,practice3,+2.096s,20,16
64,110,11,practice3,+2.153s,29,17
64,111,11,practice3,+2.181s,22,18
64,114,32,practice3,+2.228s,30,19
64,101,34,practice3,+2.320s,18,20
65,104,32,practice3,1:42.251,16,1
65,75,14,practice3,+0.344s,19,2
65,57,22,practice3,+0.446s,16,3
65,106,1,practice3,+0.527s,16,4
65,93,1,practice3,+0.755s,17,5
65,108,2,practice3,+0.760s,15,6
65,12,34,practice3,+0.829s,15,7
65,114,32,practice3,+0.993s,19,8
65,101,34,practice3,+1.043s,15,9
65,79,2,practice3,+1.306s,17,10
65,60,33,practice3,+1.334s,13,11
65,103,33,practice3,+1.431s,13,12
65,83,22,practice3,+1.494s,16,13
65,6,30,practice3,+1.575s,17,14
65,94,14,practice3,+1.733s,6,15
65,111,11,practice3,+1.803s,17,16
65,102,30,practice3,+1.862s,11,17
65,110,11,practice3,+2.183s,12,18
65,115,28,practice3,+3.031s,17,19
65,116,28,practice3,+3.460s,12,20
66,131,11,practice1,+4.433s,16,20
66,94,14,practice3,1:31.300,11,1
66,83,22,practice3,+0.747s,14,2
66,93,1,practice3,+0.895s,17,3
66,75,14,practice3,+0.938s,15,4
66,57,22,practice3,+0.966s,15,5
66,108,2,practice3,+1.036s,14,6
66,12,34,practice3,+1.324s,15,7
66,101,34,practice3,+1.381s,16,8
66,104,32,practice3,+1.407s,16,9
66,79,2,practice3,+1.459s,14,10
66,106,1,practice3,+1.520s,15,11
66,102,30,practice3,+1.717s,17,12
66,103,33,practice3,+1.751s,15,13
66,60,33,practice3,+1.900s,18,14
66,6,30,practice3,+2.028s,16,15
66,110,11,practice3,+2.064s,16,16
66,114,32,practice3,+2.124s,17,17
66,111,11,practice3,+2.284s,16,18
66,115,28,practice3,+2.843s,14,19
66,116,28,practice3,+3.342s,13,20
67,56,30,practice1,+1.913s,30,19
67,57,22,practice3,1:04.369,19,1
67,94,14,practice3,+0.204s,16,2
67,83,22,practice3,+0.463s,25,3
67,75,14,practice3,+0.657s,21,4
67,114,32,practice3,+0.781s,23,5
67,104,32,practice3,+0.929s,22,6
67,106,1,practice3,+0.971s,21,7
67,12,34,practice3,+1.031s,24,8
67,103,33,practice3,+1.076s,18,9
67,60,33,practice3,+1.123s,20,10
67,102,30,practice3,+1.187s,24,11
67,101,34,practice3,+1.307s,22,12
67,93,1,practice3,+1.329s,22,13
67,110,11,practice3,+1.494s,23,14
67,6,30,practice3,+1.573s,25,15
67,115,28,practice3,+1.623s,24,16
67,79,2,practice3,+1.747s,20,17
67,111,11,practice3,+1.750s,22,18
67,108,2,practice3,+2.285s,19,19
67,116,28,practice3,+2.323s,22,20
68,117,34,practice1,+1.271s,29,14
68,132,30,practice1,+1.421s,23,16
68,131,11,practice1,+1.540s,34,18
68,94,14,practice3,1:04.591,15,1
68,83,22,practice3,+0.538s,22,2
68,57,22,practice3,+0.686s,20,3
68,104,32,practice3,+0.689s,27,4
68,102,30,practice3,+0.754s,27,5
68,93,1,practice3,+0.756s,29,6
68,75,14,practice3,+0.805s,20,7
68,12,34,practice3,+0.843s,23,8
68,106,1,practice3,+0.893s,35,9
68,60,33,practice3,+0.951s,22,10
68,103,33,practice3,+0.955s,19,11
68,114,32,practice3,+0.970s,23,12
68,101,34,practice3,+1.083s,22,13
