driver_id,race_id,team_id,q1_time,q2_time,q3_time,qual_position,qual_laps
131,22,8,0:01:26.067000,NULL,NULL,20,8
118,23,1,0:01:28.495000,0:01:28.046000,0:01:27.866000,1,14
106,23,1,0:01:28.733000,0:01:28.356000,0:01:28.160000,2,14
107,23,2,0:01:29.262000,0:01:28.578000,0:01:28.190000,3,16
113,23,2,0:01:29.498000,0:01:28.830000,0:01:28.256000,4,15
111,23,3,0:01:29.579000,0:01:29.109000,0:01:28.752000,5,12
122,23,10,0:01:29.532000,0:01:29.017000,0:01:28.757000,6,15
115,23,4,0:01:29.528000,0:01:29.055000,0:01:28.813000,7,17
121,23,10,0:01:29.688000,0:01:29.249000,0:01:29.015000,8,17
108,23,11,0:01:29.959000,0:01:29.471000,0:01:29.022000,9,18
127,23,4,0:01:29.381000,0:01:29.258000,0:01:29.043000,10,18
109,23,5,0:01:29.859000,0:01:29.488000,NULL,11,12
128,23,9,0:01:29.514000,0:01:29.513000,NULL,12,15
123,23,3,0:01:29.900000,0:01:29.526000,NULL,13,12
116,23,12,0:01:29.893000,0:01:29.756000,NULL,14,12
126,23,9,0:01:29.876000,0:01:29.854000,NULL,15,10
129,23,11,0:01:30.026000,NULL,NULL,16,6
112,23,5,0:01:30.034000,NULL,NULL,17,6
119,23,12,0:01:30.217000,NULL,NULL,18,6
130,23,8,0:01:31.759000,NULL,NULL,19,8
131,23,8,0:01:31.799000,NULL,NULL,20,8
113,24,2,0:01:32.658000,0:01:31.728000,0:01:31.547000,1,16
107,24,2,0:01:33.115000,0:01:31.637000,0:01:31.570000,2,16
106,24,1,0:01:33.557000,0:01:32.232000,0:01:31.848000,3,17
118,24,1,0:01:32.712000,0:01:32.324000,0:01:31.865000,4,16
111,24,3,0:01:33.274000,0:01:32.369000,0:01:32.089000,5,14
123,24,3,0:01:33.863000,0:01:32.948000,0:01:32.930000,6,14
109,24,5,0:01:33.709000,0:01:33.214000,0:01:32.958000,7,18
112,24,5,0:01:33.644000,0:01:32.968000,0:01:32.962000,8,15
122,24,10,0:01:34.036000,0:01:33.150000,NULL,9,16
121,24,10,0:01:33.752000,0:01:33.156000,NULL,10,15
126,24,9,0:01:33.783000,0:01:33.236000,NULL,11,12
116,24,12,0:01:34.026000,0:01:33.299000,NULL,12,12
108,24,11,0:01:34.125000,0:01:33.419000,NULL,13,12
115,24,4,0:01:33.686000,0:01:33.523000,NULL,14,12
127,24,4,0:01:34.148000,0:01:33.967000,NULL,15,12
119,24,12,0:01:34.292000,NULL,NULL,16,6
130,24,8,0:01:35.253000,NULL,NULL,17,9
131,24,8,0:01:35.281000,NULL,NULL,18,9
129,24,11,NULL,NULL,NULL,NC,2
113,25,2,0:01:42.026000,0:01:41.500000,0:01:40.495000,1,20
107,25,2,0:01:41.614000,0:01:41.580000,0:01:40.554000,2,21
106,25,1,0:01:42.042000,0:01:41.889000,0:01:40.797000,3,23
111,25,3,0:01:41.727000,0:01:41.388000,0:01:41.069000,4,15
116,25,12,0:01:42.249000,0:01:41.870000,0:01:41.593000,5,17
126,25,9,0:01:42.324000,0:01:42.221000,0:01:41.681000,6,23
127,25,4,0:01:42.371000,0:01:42.084000,0:01:41.886000,7,23
129,25,11,0:01:42.140000,0:01:42.381000,0:01:42.424000,8,21
108,25,11,0:01:42.059000,0:01:42.082000,0:01:43.068000,DQ,21
118,25,1,0:01:41.426000,0:01:41.995000,NULL,9,11
115,25,4,0:01:41.936000,0:01:42.398000,NULL,10,17
109,25,5,0:01:42.486000,0:01:42.477000,NULL,11,15
128,25,9,0:01:42.154000,0:01:42.494000,NULL,12,18
122,25,10,0:01:42.382000,0:01:42.699000,NULL,13,16
123,25,3,0:01:41.335000,NULL,NULL,DQ,5
119,25,12,0:01:42.630000,NULL,NULL,14,8
121,25,10,0:01:43.407000,NULL,NULL,15,10
112,25,5,0:01:43.427000,NULL,NULL,16,8
130,25,8,0:01:45.062000,NULL,NULL,17,9
131,25,8,0:01:45.455000,NULL,NULL,18,8
113,26,2,0:01:16.979000,0:01:15.924000,0:01:15.406000,1,18
107,26,2,0:01:17.292000,0:01:16.038000,0:01:16.040000,2,17
106,26,1,0:01:17.425000,0:01:16.667000,0:01:16.272000,3,18
111,26,3,0:01:17.244000,0:01:16.726000,0:01:16.357000,4,12
118,26,1,0:01:17.388000,0:01:16.714000,0:01:16.588000,5,19
123,26,3,0:01:17.862000,0:01:16.932000,0:01:16.708000,6,17
121,26,10,0:01:18.042000,0:01:17.066000,0:01:16.911000,7,16
122,26,10,0:01:17.669000,0:01:17.272000,0:01:16.922000,8,15
126,26,9,0:01:17.914000,0:01:17.243000,0:01:17.573000,9,20
109,26,5,0:01:18.385000,0:01:17.299000,0:01:18.106000,10,19
127,26,4,0:01:17.611000,0:01:17.338000,NULL,11,14
128,26,9,0:01:17.796000,0:01:17.445000,NULL,12,14
115,26,4,0:01:17.760000,0:01:17.599000,NULL,13,12
108,26,11,0:01:18.132000,0:01:17.788000,NULL,14,14
116,26,12,0:01:18.286000,0:01:17.886000,NULL,15,12
112,26,5,0:01:18.404000,NULL,NULL,16,7
119,26,12,0:01:18.471000,NULL,NULL,17,9
129,26,11,0:01:18.664000,NULL,NULL,18,8
130,26,8,0:01:19.072000,NULL,NULL,19,8
131,26,8,0:01:20.254000,NULL,NULL,20,9
107,27,2,0:01:11.542000,0:01:10.835000,0:01:10.166000,1,28
113,27,2,0:01:11.562000,0:01:10.701000,0:01:10.252000,2,27
111,27,3,0:01:11.597000,0:01:10.618000,0:01:10.641000,3,19
106,27,1,0:01:11.434000,0:01:11.227000,0:01:10.947000,4,27
123,27,3,0:01:11.740000,0:01:11.457000,0:01:11.041000,5,24
122,27,10,0:01:11.865000,0:01:11.363000,0:01:11.109000,6,24
109,27,5,0:01:11.767000,0:01:11.543000,0:01:11.218000,7,25
126,27,9,0:01:11.602000,0:01:11.412000,0:01:11.271000,8,30
115,27,4,0:01:11.872000,0:01:11.608000,0:01:11.417000,9,30
128,27,9,0:01:12.007000,0:01:11.429000,0:01:11.653000,10,31
112,27,5,0:01:12.097000,0:01:11.670000,NULL,11,20
127,27,4,0:01:11.845000,0:01:11.724000,NULL,12,22
121,27,10,0:01:11.837000,0:01:12.027000,NULL,13,21
108,27,11,0:01:11.993000,0:01:12.115000,NULL,14,21
129,27,11,0:01:11.976000,0:01:12.185000,NULL,15,22
118,27,1,0:01:12.149000,NULL,NULL,16,8
116,27,12,0:01:12.233000,NULL,NULL,17,11
119,27,12,0:01:12.846000,NULL,NULL,18,11
130,27,8,0:01:13.477000,NULL,NULL,19,13
131,27,8,0:01:13.751000,NULL,NULL,20,13
106,28,1,0:01:11.200000,0:01:11.142000,0:01:10.240000,1,23
107,28,2,0:01:11.518000,0:01:11.010000,0:01:10.446000,2,22
118,28,1,0:01:11.214000,0:01:11.205000,0:01:10.920000,3,23
109,28,5,0:01:11.837000,0:01:11.532000,0:01:11.071000,4,20
123,28,3,0:01:12.023000,0:01:11.196000,0:01:11.079000,5,17
113,28,2,0:01:11.229000,0:01:11.095000,0:01:11.101000,6,19
112,28,5,0:01:11.720000,0:01:11.553000,0:01:11.324000,7,21
127,28,4,0:01:11.780000,0:01:11.735000,0:01:11.863000,8,20
115,28,4,0:01:11.750000,0:01:11.572000,0:01:13.981000,9,19
122,28,10,0:01:12.107000,0:01:11.786000,NULL,10,15
111,28,3,0:01:11.619000,0:01:11.800000,NULL,11,12
126,28,9,0:01:11.965000,0:01:11.921000,NULL,12,17
129,28,11,0:01:12.122000,0:01:12.136000,NULL,13,16
128,28,9,0:01:12.020000,0:01:12.193000,NULL,14,16
121,28,10,0:01:12.109000,NULL,NULL,15,15
116,28,12,0:01:12.197000,NULL,NULL,16,6
108,28,11,0:01:12.230000,NULL,NULL,17,10
119,28,12,0:01:12.266000,NULL,NULL,18,9
130,28,8,0:01:13.617000,NULL,NULL,19,10
131,28,8,0:01:14.393000,NULL,NULL,20,10
107,29,2,0:01:30.609000,0:01:29.520000,0:01:28.319000,1,20
113,29,2,0:01:30.550000,0:01:29.437000,0:01:28.605000,2,19
118,29,1,0:01:30.647000,0:01:29.699000,0:01:28.965000,3,19
111,29,3,0:01:31.327000,0:01:30.099000,0:01:29.409000,4,19
127,29,4,0:01:30.989000,0:01:30.019000,0:01:29.418000,5,21
115,29,4,0:01:31.073000,0:01:30.319000,0:01:29.522000,6,21
106,29,1,0:01:31.075000,0:01:29.506000,0:01:29.799000,7,19
109,29,5,0:01:30.954000,0:01:30.369000,0:01:29.918000,8,20
123,29,3,0:01:31.152000,0:01:30.421000,0:01:30.184000,9,19
129,29,11,0:01:31.180000,0:01:30.408000,0:01:33.420000,10,17
128,29,9,0:01:31.445000,0:01:30.461000,NULL,11,14
108,29,11,0:01:30.972000,0:01:30.533000,NULL,12,14
112,29,5,0:01:30.865000,0:01:30.544000,NULL,13,15
116,29,12,0:01:30.964000,0:01:30.738000,NULL,14,15
122,29,10,0:01:31.166000,0:01:31.440000,NULL,15,17
126,29,9,0:01:31.564000,NULL,NULL,16,6
121,29,10,0:01:31.626000,NULL,NULL,17,9
119,29,12,0:01:31.726000,NULL,NULL,18,9
130,29,8,0:01:32.789000,NULL,NULL,19,8
131,29,8,0:01:33.205000,NULL,NULL,20,8
118,30,1,0:01:04.138000,0:01:03.378000,0:01:03.003000,1,19
107,30,2,0:01:03.818000,0:01:03.803000,0:01:03.262000,2,27
111,30,3,0:01:03.807000,0:01:03.835000,0:01:03.439000,3,18
113,30,2,0:01:04.084000,0:01:03.863000,0:01:03.537000,4,25
122,30,10,0:01:04.778000,0:01:04.466000,0:01:04.072000,5,20
127,30,4,0:01:04.361000,0:01:04.211000,0:01:04.099000,6,19
108,30,11,0:01:04.615000,0:01:04.056000,0:01:04.166000,7,23
129,30,11,0:01:04.450000,0:01:04.194000,0:01:04.179000,8,22
123,30,3,0:01:04.412000,0:01:03.988000,0:01:04.199000,9,18
106,30,1,0:01:04.340000,0:01:03.667000,NULL,10,9
121,30,10,0:01:04.552000,0:01:04.490000,NULL,11,18
112,30,5,0:01:04.733000,0:01:04.516000,NULL,12,12
128,30,9,0:01:04.708000,0:01:04.665000,NULL,13,15
109,30,5,0:01:04.647000,0:01:04.790000,NULL,14,12
115,30,4,0:01:04.453000,0:01:13.601000,NULL,15,12
116,30,12,0:01:04.789000,NULL,NULL,16,8
119,30,12,0:01:04.832000,NULL,NULL,17,9
126,30,9,0:01:05.324000,NULL,NULL,18,8
130,30,8,0:01:05.904000,NULL,NULL,19,12
131,30,8,0:01:06.206000,NULL,NULL,20,11
113,31,2,0:01:25.750000,0:01:25.672000,0:01:25.093000,1,21
107,31,2,0:01:25.513000,0:01:25.840000,0:01:25.099000,2,17
118,31,1,0:01:25.533000,0:01:25.546000,0:01:25.172000,3,18
111,31,3,0:01:25.700000,0:01:25.848000,0:01:25.276000,4,21
123,31,3,0:01:26.273000,0:01:26.038000,0:01:25.590000,5,21
106,31,1,0:01:25.898000,0:01:26.023000,0:01:25.787000,6,19
109,31,5,0:01:26.428000,0:01:26.283000,0:01:26.182000,7,21
127,31,4,0:01:26.079000,0:01:26.385000,0:01:26.224000,8,21
128,31,9,0:01:26.482000,0:01:26.403000,0:01:26.345000,9,24
112,31,5,0:01:26.568000,0:01:26.397000,0:01:26.386000,10,21
129,31,11,0:01:26.449000,0:01:26.519000,NULL,11,18
108,31,11,0:01:26.558000,0:01:26.546000,NULL,12,18
115,31,4,0:01:26.203000,0:01:26.578000,NULL,13,15
121,31,10,0:01:26.347000,0:01:26.757000,NULL,14,17
116,31,12,0:01:26.649000,0:01:26.928000,NULL,15,14
122,31,10,0:01:26.662000,NULL,NULL,16,9
126,31,9,0:01:26.721000,NULL,NULL,17,10
119,31,12,0:01:26.762000,NULL,NULL,18,9
130,31,8,0:01:27.789000,NULL,NULL,19,9
131,31,8,0:01:28.257000,NULL,NULL,20,10
107,32,2,0:01:12.852000,0:01:12.149000,0:01:11.767000,1,19
111,32,3,0:01:12.593000,0:01:12.427000,0:01:12.113000,2,17
113,32,2,0:01:13.075000,0:01:12.424000,0:01:12.129000,3,19
123,32,3,0:01:12.991000,0:01:12.385000,0:01:12.522000,4,15
108,32,11,0:01:13.066000,0:01:12.519000,0:01:12.538000,5,18
121,32,10,0:01:13.146000,0:01:12.769000,0:01:12.851000,6,20
115,32,4,0:01:13.221000,0:01:12.632000,0:01:12.897000,7,21
116,32,12,0:01:13.194000,0:01:12.776000,0:01:13.065000,8,15
112,32,5,0:01:13.186000,0:01:12.766000,0:01:13.126000,9,15
118,32,1,0:01:12.229000,0:01:12.344000,NULL,10,9
129,32,11,0:01:13.170000,0:01:12.786000,NULL,11,15
122,32,10,0:01:13.103000,0:01:12.789000,NULL,12,11
109,32,5,0:01:13.131000,0:01:12.799000,NULL,13,12
126,32,9,0:01:13.278000,0:01:13.135000,NULL,14,15
119,32,12,0:01:13.256000,0:01:13.450000,NULL,15,15
127,32,4,0:01:13.333000,NULL,NULL,16,9
128,32,9,0:01:13.461000,NULL,NULL,17,9
130,32,8,0:01:14.721000,NULL,NULL,18,11
131,32,8,0:01:14.839000,NULL,NULL,19,11
106,32,1,NULL,NULL,NULL,NC,1
111,33,3,0:01:15.817000,0:01:15.573000,0:01:14.572000,1,16
113,33,2,0:01:16.078000,0:01:15.669000,0:01:14.590000,2,19
107,33,2,0:01:16.068000,0:01:15.548000,0:01:14.769000,3,22
118,33,1,0:01:16.337000,0:01:15.792000,0:01:15.043000,4,17
106,33,1,0:01:16.452000,0:01:15.885000,0:01:15.071000,5,18
123,33,3,0:01:16.716000,0:01:16.393000,0:01:15.450000,6,19
127,33,4,0:01:16.697000,0:01:16.060000,0:01:15.800000,7,18
115,33,4,0:01:16.493000,0:01:16.308000,0:01:15.852000,8,20
121,33,10,0:01:16.978000,0:01:16.319000,0:01:16.013000,9,21
108,33,11,0:01:16.506000,0:01:16.518000,0:01:16.041000,10,20
112,33,5,0:01:16.790000,0:01:16.565000,NULL,11,12
128,33,9,0:01:16.912000,0:01:16.687000,NULL,12,14
126,33,9,0:01:16.750000,0:01:16.692000,NULL,13,14
129,33,11,0:01:16.894000,0:01:16.804000,NULL,14,14
122,33,10,0:01:16.122000,0:01:17.081000,NULL,15,13
130,33,8,0:01:17.031000,NULL,NULL,16,9
116,33,12,0:01:17.109000,NULL,NULL,17,6
109,33,5,0:01:17.257000,NULL,NULL,18,6
119,33,12,0:01:17.542000,NULL,NULL,19,9
131,33,8,0:01:18.324000,NULL,NULL,20,9
118,34,1,0:01:43.587000,0:01:42.938000,0:01:42.519000,1,17
106,34,1,0:01:44.109000,0:01:43.037000,0:01:43.267000,2,17
107,34,2,0:01:45.260000,0:01:43.592000,0:01:43.282000,3,19
113,34,2,0:01:45.141000,0:01:43.980000,0:01:43.415000,4,19
111,34,3,0:01:44.622000,0:01:44.132000,0:01:43.690000,5,16
109,34,5,0:01:45.560000,0:01:44.103000,0:01:44.257000,6,17
112,34,5,0:01:45.899000,0:01:44.549000,0:01:44.542000,7,16
108,34,11,0:01:45.842000,0:01:44.140000,0:01:44.557000,8,18
116,34,12,0:01:45.732000,0:01:44.707000,0:01:44.706000,9,18
122,34,10,0:01:45.839000,0:01:44.738000,0:01:45.086000,10,18
121,34,10,0:01:45.694000,0:01:44.797000,NULL,11,12
127,34,4,0:01:46.154000,0:01:44.847000,NULL,12,12
119,34,12,0:01:46,0:01:45.047000,NULL,13,8
128,34,3,0:01:45.528000,0:01:45.799000,NULL,14,8
129,34,11,0:01:45.637000,NULL,NULL,15,7
123,34,9,0:01:46.435000,NULL,NULL,16,5
115,34,4,0:01:46.507000,NULL,NULL,17,6
126,34,9,0:01:46.518000,NULL,NULL,18,4
130,34,8,0:01:47.548000,NULL,NULL,19,6
131,34,8,NULL,NULL,NULL,NC,2
118,35,1,0:01:20.126000,0:01:19.553000,0:01:19.307000,1,18
107,35,2,0:01:20.272000,0:01:19.464000,0:01:19.346000,2,16
113,35,2,0:01:20.156000,0:01:20.018000,0:01:19.354000,3,17
106,35,1,0:01:20.378000,0:01:19.715000,0:01:19.457000,4,17
109,35,5,0:01:20.374000,0:01:19.833000,0:01:19.839000,5,13
112,35,5,0:01:20.155000,0:01:20.275000,0:01:20.049000,6,14
115,35,4,0:01:20.413000,0:01:20.202000,0:01:20.455000,7,20
128,35,3,0:01:20.382000,0:01:20.021000,NULL,8,15
119,35,12,0:01:20.643000,0:01:20.498000,NULL,9,19
108,35,11,0:01:20.634000,0:01:20.515000,NULL,10,16
129,35,11,0:01:20.657000,0:01:20.517000,NULL,11,15
122,35,10,0:01:20.616000,0:01:20.615000,NULL,12,14
126,35,9,0:01:20.723000,0:01:20.630000,NULL,13,17
127,35,4,0:01:20.646000,0:01:21.068000,NULL,14,15
123,35,9,0:01:20.508000,0:01:21.125000,NULL,15,15
121,35,10,0:01:20.784000,NULL,NULL,16,8
116,35,12,0:01:21.291000,NULL,NULL,17,6
130,35,8,0:01:21.800000,NULL,NULL,18,8
131,35,8,0:01:22.356000,NULL,NULL,19,9
111,35,3,NULL,NULL,NULL,NC,3
118,36,1,0:01:38.014000,0:01:36.650000,0:01:36.217000,1,18
107,36,2,0:01:37.565000,0:01:36.933000,0:01:36.408000,2,19
106,36,1,0:01:38.374000,0:01:36.720000,0:01:36.437000,3,16
111,36,3,0:01:38.540000,0:01:37.089000,0:01:36.813000,4,15
113,36,2,0:01:37.317000,0:01:37.142000,0:01:37.146000,5,18
128,36,3,0:01:39.106000,0:01:37.865000,0:01:37.411000,6,16
115,36,4,0:01:38.882000,0:01:37.982000,0:01:37.818000,7,19
109,36,5,0:01:39.362000,0:01:38.399000,0:01:38.095000,DQ,18
112,36,5,0:01:39.001000,0:01:38.580000,0:01:38.264000,8,18
127,36,4,0:01:38.606000,0:01:37.572000,0:01:38.329000,9,19
116,36,12,0:01:39.909000,0:01:38.620000,NULL,10,14
129,36,11,0:01:39.272000,0:01:38.697000,NULL,11,14
123,36,9,0:01:39.085000,0:01:38.699000,NULL,12,12
108,36,11,0:01:39.454000,0:01:38.858000,NULL,13,14
122,36,10,0:01:39.942000,0:01:39.650000,NULL,14,14
126,36,9,0:01:39.957000,NULL,NULL,15,7
119,36,12,0:01:39.979000,NULL,NULL,16,8
121,36,10,0:01:40.277000,NULL,NULL,17,8
130,36,8,0:01:40.867000,NULL,NULL,18,7
131,36,8,0:01:41.186000,NULL,NULL,19,6
118,37,1,0:01:33.613000,0:01:32.434000,0:01:31.628000,1,18
107,37,2,0:01:33.230000,0:01:33.134000,0:01:32.030000,2,19
106,37,1,0:01:33.032000,0:01:32.536000,0:01:32.053000,3,22
111,37,3,0:01:33.368000,0:01:32.634000,0:01:32.310000,4,15
113,37,2,0:01:33.413000,0:01:33.281000,0:01:32.632000,5,18
115,37,4,0:01:34.184000,0:01:33.807000,0:01:33.222000,6,20
112,37,5,0:01:34.236000,0:01:33.898000,0:01:33.289000,7,15
127,37,4,0:01:34.201000,0:01:33.725000,0:01:33.301000,8,20
121,37,10,0:01:34.283000,0:01:33.643000,0:01:33.517000,9,19
109,37,5,0:01:34.138000,0:01:33.862000,0:01:33.661000,10,18
123,37,9,0:01:34.456000,0:01:33.950000,NULL,11,13
116,37,12,0:01:34.336000,0:01:33.958000,NULL,12,14
129,37,11,0:01:34.755000,0:01:34.037000,NULL,13,14
122,37,10,0:01:33.889000,0:01:34.082000,NULL,14,13
119,37,12,0:01:34.287000,0:01:34.233000,NULL,15,14
108,37,11,0:01:34.840000,NULL,NULL,16,8
130,37,8,0:01:35.356000,NULL,NULL,17,8
131,37,8,0:01:36.474000,NULL,NULL,18,8
128,37,3,0:01:39.197000,NULL,NULL,19,4
126,37,9,NULL,NULL,NULL,NC,0
106,38,1,0:01:28.988000,0:01:28.174000,0:01:27.064000,1,16
118,38,1,0:01:28.405000,0:01:28.179000,0:01:27.253000,2,16
113,38,2,0:01:28.896000,0:01:27.688000,0:01:27.293000,3,21
107,38,2,0:01:28.735000,0:01:27.826000,0:01:27.302000,4,20
111,38,3,0:01:28.754000,0:01:28.499000,0:01:27.851000,5,16
128,38,3,0:01:29.351000,0:01:28.156000,0:01:27.851000,6,19
115,38,4,0:01:29.018000,0:01:28.577000,0:01:28.304000,7,21
127,38,4,0:01:28.873000,0:01:28.571000,0:01:28.464000,8,21
123,38,9,0:01:29.411000,0:01:28.779000,0:01:28.836000,9,21
121,38,10,0:01:29.572000,0:01:29.144000,0:01:29.341000,10,15
129,38,11,0:01:29.604000,0:01:29.254000,NULL,11,15
119,38,12,0:01:29.594000,0:01:29.345000,NULL,12,12
108,38,11,0:01:29.636000,0:01:29.358000,NULL,13,15
126,38,9,0:01:29.723000,0:01:29.563000,NULL,14,16
112,38,5,0:01:29.619000,0:01:30.112000,NULL,15,13
109,38,5,0:01:29.822000,NULL,NULL,16,8
116,38,12,0:01:30.344000,NULL,NULL,17,9
130,38,8,0:01:30.364000,NULL,NULL,18,10
122,38,10,NULL,NULL,NULL,NC,2
131,38,8,NULL,NULL,NULL,NC,1
111,39,3,0:01:15.949000,0:01:16.136000,0:01:14.758000,1,16
118,39,1,0:01:16.364000,0:01:16.219000,0:01:15.024000,2,18
106,39,1,0:01:16.696000,0:01:15.914000,0:01:15.170000,3,18
107,39,2,0:01:16.424000,0:01:15.721000,0:01:15.262000,4,20
128,39,3,0:01:16.175000,0:01:16.574000,0:01:15.336000,5,18
113,39,2,0:01:17.062000,0:01:15.852000,0:01:15.338000,6,18
115,39,4,0:01:17.044000,0:01:16.267000,0:01:16.014000,7,19
127,39,4,0:01:17.092000,0:01:16.447000,0:01:16.322000,8,20
126,39,9,0:01:17.041000,0:01:16.657000,0:01:16.469000,9,22
123,39,9,0:01:17.065000,0:01:16.679000,0:01:16.586000,10,22
116,39,12,0:01:17.465000,0:01:16.687000,NULL,11,14
112,39,5,0:01:17.608000,0:01:16.885000,NULL,12,14
109,39,5,0:01:17.270000,0:01:16.933000,NULL,13,14
108,39,11,0:01:17.225000,0:01:16.967000,NULL,14,14
129,39,11,0:01:17.794000,0:01:17.269000,NULL,15,14
119,39,12,0:01:18.065000,NULL,NULL,16,8
122,39,10,0:01:18.436000,NULL,NULL,17,9
121,39,10,0:01:18.599000,NULL,NULL,18,9
130,39,8,0:01:18.823000,NULL,NULL,19,10
131,39,8,0:01:20.179000,NULL,NULL,20,9
113,40,2,0:01:33.750000,0:01:33.160000,0:01:32.029000,1,18
106,40,1,0:01:33.766000,0:01:32.782000,0:01:32.041000,2,17
111,40,3,0:01:33.549000,0:01:33.120000,0:01:32.096000,3,16
118,40,1,0:01:33.988000,0:01:32.760000,0:01:32.137000,4,19
107,40,2,0:01:33.454000,0:01:33.045000,0:01:32.321000,5,17
128,40,3,0:01:33.984000,0:01:32.898000,0:01:32.548000,6,14
115,40,4,0:01:33.916000,0:01:33.422000,0:01:32.847000,7,15
127,40,4,0:01:33.353000,0:01:33.316000,0:01:33.175000,8,18
109,40,5,0:01:33.835000,0:01:33.608000,0:01:33.488000,9,15
123,40,9,0:01:33.556000,0:01:33.715000,0:01:33.601000,10,19
112,40,5,0:01:34.092000,0:01:33.815000,NULL,11,12
122,40,10,0:01:33.812000,0:01:33.979000,NULL,12,12
126,40,9,0:01:34.138000,0:01:33.989000,NULL,13,14
119,40,12,0:01:33.921000,0:01:34.100000,NULL,14,14
121,40,10,0:01:34.161000,0:01:34.158000,NULL,15,14
129,40,11,0:01:34.226000,NULL,NULL,16,8
108,40,11,0:01:34.369000,NULL,NULL,17,8
130,40,8,0:01:35.372000,NULL,NULL,18,9
116,40,12,0:01:35.808000,NULL,NULL,19,5
131,40,8,0:01:35.889000,NULL,NULL,20,9
111,41,3,0:01:08.242000,0:01:07.503000,0:01:07.508000,1,12
106,41,1,0:01:08.556000,0:01:08.050000,0:01:07.631000,2,15
107,41,2,0:01:08.614000,0:01:08.088000,0:01:07.699000,3,16
118,41,1,0:01:08.496000,0:01:07.888000,0:01:07.728000,4,20
113,41,2,0:01:08.545000,0:01:08.232000,0:01:07.874000,5,17
128,41,3,0:01:08.503000,0:01:08.117000,0:01:07.935000,6,14
123,41,9,0:01:08.909000,0:01:08.770000,0:01:08.837000,7,22
121,41,10,0:01:09.197000,0:01:08.705000,0:01:08.854000,8,16
108,41,11,0:01:09.276000,0:01:08.858000,0:01:08.984000,9,20
122,41,10,0:01:08.875000,0:01:08.803000,0:01:09.037000,10,15
127,41,4,0:01:08.891000,0:01:08.868000,NULL,11,13
109,41,5,0:01:09.086000,0:01:08.903000,NULL,12,12
129,41,11,0:01:09.175000,0:01:08.919000,NULL,13,14
112,41,5,0:01:09.050000,0:01:08.921000,NULL,14,12
116,41,12,0:01:09.288000,0:01:09.035000,NULL,15,14
126,41,9,0:01:09.320000,NULL,NULL,16,10
119,41,12,0:01:09.536000,NULL,NULL,17,9
130,41,8,0:01:10.126000,NULL,NULL,18,9
131,41,8,0:01:10.614000,NULL,NULL,19,9
115,41,4,NULL,NULL,NULL,NC,2
107,42,2,0:01:35.851000,0:01:35.634000,0:01:34.779000,1,19
113,42,2,0:01:36.200000,0:01:35.674000,0:01:34.973000,2,16
111,42,3,0:01:36.390000,0:01:36.275000,0:01:35.139000,3,16
118,42,1,0:01:36.478000,0:01:35.543000,0:01:35.219000,4,16
106,42,1,0:01:36.963000,0:01:35.786000,0:01:35.339000,5,16
128,42,3,0:01:36.102000,0:01:36.718000,0:01:35.682000,6,21
127,42,4,0:01:37.545000,0:01:36.764000,0:01:36.436000,7,17
109,42,5,0:01:37.106000,0:01:36.785000,0:01:36.456000,8,15
115,42,4,0:01:37.358000,0:01:36.308000,0:01:36.459000,9,17
112,42,5,0:01:37.506000,0:01:36.859000,0:01:36.710000,10,18
116,42,12,0:01:36.961000,0:01:37.055000,NULL,11,13
123,42,9,0:01:37.198000,0:01:37.089000,NULL,12,12
119,42,12,0:01:37.528000,0:01:37.103000,NULL,13,14
126,42,9,0:01:37.683000,0:01:37.141000,NULL,14,12
122,42,10,0:01:37.710000,0:01:37.254000,NULL,15,14
121,42,10,0:01:38.051000,NULL,NULL,16,8
129,42,11,0:01:38.114000,NULL,NULL,17,6
108,42,11,0:01:38.383000,NULL,NULL,18,6
130,42,8,0:01:38.717000,NULL,NULL,19,8
131,42,8,0:01:39.236000,NULL,NULL,20,6
113,43,2,0:01:04.111000,0:01:03.015000,0:01:02.939000,1,19
107,43,2,0:01:04.198000,0:01:03.096000,0:01:02.951000,2,21
111,43,3,0:01:04.024000,0:01:04,0:01:03.477000,3,23
127,43,4,0:01:04.606000,0:01:03.819000,0:01:03.626000,4,17
128,43,3,0:01:04.661000,0:01:03.746000,0:01:03.868000,5,18
116,43,12,0:01:04.543000,0:01:03.860000,0:01:03.868000,6,19
118,43,1,0:01:04.500000,0:01:04.041000,0:01:03.923000,7,20
115,43,4,0:01:04.537000,0:01:03.971000,0:01:03.971000,8,18
119,43,12,0:01:04.309000,0:01:03.955000,0:01:04.029000,9,17
109,43,5,0:01:04.556000,0:01:04.023000,0:01:04.239000,10,15
106,43,1,0:01:04.554000,0:01:04.206000,NULL,11,13
123,43,13,0:01:04.603000,0:01:04.305000,NULL,12,14
126,43,13,0:01:05.031000,0:01:04.431000,NULL,13,14
117,43,5,0:01:04.933000,0:01:04.643000,NULL,14,12
121,43,10,0:01:05.094000,0:01:04.691000,NULL,15,14
122,43,10,0:01:05.164000,NULL,NULL,16,8
130,43,8,0:01:05.167000,NULL,NULL,17,10
129,43,11,0:01:05.175000,NULL,NULL,18,8
108,43,11,0:01:05.224000,NULL,NULL,19,9
132,43,8,0:01:05.757000,NULL,NULL,20,12
107,44,2,0:01:18.188000,0:01:17.825000,0:01:19.273000,1,34
111,44,3,0:01:18.297000,0:01:17.938000,0:01:20.489000,2,34
